Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
009190,KR7009190000,대양금속,KOSPI,,2205,2,-10,-0.45,2300,2300,2135,582591,1286299562,96989736375,43986275,STK
389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,6780,2,-380,-5.31,6990,7130,6650,269281,1828465180,96748803300,14269735,KSQ
036220,KR7036220002,오상헬스케어,KOSDAQ,우량기업부,6750,2,-100,-1.46,7280,7280,6630,26380,178155685,96588558000,14309416,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2205,2,-5,-0.23,2200,2225,2160,160477,350816755,96579000000,43800000,KSQ
068240,KR7068240001,다원시스,KOSDAQ,관리종목(소속부없음),2530,0,0,0.0,0,0,0,0,0,96553495610,38163437,KSQ
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,8990,3,0,0.0,9000,9030,8700,27702,247021000,96536238200,10738180,KSQ
029480,KR7029480001,광무,KOSDAQ,중견기업부,1612,2,-82,-4.84,1779,1779,1600,196932,320927076,96267240784,59719132,KSQ
352090,KR7352090005,스톰테크,KOSDAQ,우량기업부,3570,2,-40,-1.11,3615,3615,3475,49120,172853767,95936602860,26872998,KSQ
109070,KR7109070003,주성코퍼레이션,KOSPI,,1815,1,48,2.72,1767,1837,1616,1248537,2198988040,95850567450,52810230,STK
136150,KR7136150000,원일티엔아이,KOSDAQ,벤처기업부,11420,2,-660,-5.46,12140,12140,11040,19637,223293860,95711362600,8381030,KSQ
950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),2715,2,-90,-3.21,2785,2880,2655,134830,365385060,95496959310,35173834,KSQ
288180,KR7288180003,케이피항공산업,KOSDAQ,중견기업부,12900,1,240,1.9,12470,14200,12040,598149,7786843145,95373079800,7393262,KSQ
063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,14460,2,-360,-2.43,14820,14820,14000,21483,305906530,95366476320,6595192,KSQ
357230,KR7357230002,에이치피오,KOSDAQ,우량기업부,2305,2,-5,-0.22,2300,2340,2270,102186,234639195,95181462180,41293476,KSQ
001275,KR7001271006,부국증권우,KOSPI,,31650,3,0,0.0,31900,31900,31650,1960,62041050,94950000000,3000000,STK
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,13190,2,-380,-2.8,13450,13500,13060,24720,328385685,94841257290,7190391,KSQ
059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,8490,2,-360,-4.07,8840,8840,8360,154647,1314467025,94793388510,11165299,KSQ
226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,4585,1,15,0.33,4625,4815,4515,149335,691632425,94733440585,20661601,KSQ
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,9630,1,150,1.58,9410,9800,9200,54955,523733175,94432829670,9806109,KSQ
036580,KR7036580009,팜스코,KOSPI,,2570,1,115,4.68,2455,2665,2425,243523,624638287,94390813510,36727943,STK
464490,KR7464490002,쿼드메디슨,KOSDAQ,기술성장기업부,8220,1,10,0.12,8210,8700,8040,69457,573332810,94382968860,11482113,KSQ
139990,KR7139990006,아주스틸,KOSPI,,2430,2,-60,-2.41,2490,2510,2370,77732,187636908,94175656020,38755414,STK
004140,KR7004140000,동방,KOSPI,,1960,2,-9,-0.46,1955,1985,1921,301632,587883451,94024661360,47971766,STK
002210,KR7002210003,동성제약,KOSPI,,973,0,0,0.0,0,0,0,0,0,94010780311,96619507,STK
078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,8470,2,-40,-0.47,8480,8600,8360,15360,130386545,93903324130,11086579,KSQ
078935,KR7078931003,GS우,KOSPI,,52700,2,-2100,-3.83,54300,55100,52400,20645,1090762250,93788925200,1779676,STK
451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,11900,2,-770,-6.08,12670,12670,11700,70064,840802920,93707870900,7874611,KSQ
217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,4050,2,-290,-6.68,4340,4800,3980,171187,707725989,93674665350,23129547,KSQ
049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,1103,2,-68,-5.81,1186,1188,1068,2714648,2993314827,93626331741,84883347,KSQ
265740,KR7265740001,엔에프씨,KOSDAQ,벤처기업부,5240,2,-220,-4.03,5320,5460,5140,93149,485768180,93605264000,17863600,KSQ
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,10080,2,-530,-5.0,10220,10380,9910,138643,1403073405,93457939680,9271621,KSQ
443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,3770,2,-110,-2.84,3810,3860,3705,100531,380642052,93275047840,24741392,KSQ
011700,KR7011700002,한신기계,KOSPI,,2860,2,-105,-3.54,2940,2960,2765,285535,811956999,92795991860,32446151,STK
131370,KR7131370009,알서포트,KOSDAQ,벤처기업부,1742,2,-37,-2.08,1751,1778,1742,177884,312116258,92791258586,53267083,KSQ
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,4950,2,-430,-7.99,5270,5370,4930,59965,303065315,92664000000,18720000,KSQ
032560,KR7032560005,황금에스티,KOSPI,,5450,2,-140,-2.5,5620,5630,5400,28493,155575000,92650000000,17000000,STK
036420,KR7036420008,콘텐트리중앙,KOSPI,,4795,1,85,1.8,4710,4860,4680,49887,239106115,92362766860,19262308,STK
066980,KR7066980004,한성크린텍,KOSDAQ,벤처기업부,1778,1,97,5.77,1620,1824,1578,1959821,3355494950,92340652250,51935125,KSQ
417970,KR7417970001,모델솔루션,KOSDAQ,우량기업부,14420,2,-200,-1.37,14620,15120,13660,46367,654887140,92240414000,6396700,KSQ
063170,KR7063170005,서울옥션,KOSDAQ,중견기업부,5180,2,-150,-2.81,5290,5290,5000,70296,360554865,92070703060,17774267,KSQ
086710,KR7086710001,선진뷰티사이언스,KOSDAQ,우량기업부,7540,2,-360,-4.56,7850,7940,7510,25701,195847840,92012731200,12203280,KSQ
408470,KR7408470003,한패스,KOSDAQ,중견기업부,8690,2,-230,-2.58,8810,8910,8500,60758,525799980,91870680000,10572000,KSQ
37550L,KR737550K029,DL이앤씨2우(전환),KOSPI,,43500,2,-100,-0.23,43000,44550,41250,2674,113605700,91869868500,2111951,STK
042500,KR7042500009,링네트,KOSDAQ,우량기업부,4120,2,-110,-2.6,4200,4200,4090,213362,879925192,91839513280,22291144,KSQ
035610,KR7035610005,솔본,KOSDAQ,투자주의환기종목(소속부없음),3350,1,20,0.6,3370,3495,3290,50804,173013730,91609089950,27345997,KSQ
123010,KR7123010001,알엔티엑스,KOSDAQ,기술성장기업부,2720,1,145,5.63,2530,2820,2360,1316221,3547197503,91452566240,33622267,KSQ
090470,KR7090470006,제이스로보틱스,KOSDAQ,벤처기업부,5230,2,-80,-1.51,5310,5350,5080,48263,249438810,91402586620,17476594,KSQ
055490,KR7055490007,테이팩스,KOSPI,,19140,2,-1010,-5.01,19890,19900,18700,39449,762962150,91291101000,4769650,STK
023800,KR7023800006,인지컨트롤스,KOSPI,,5770,2,-130,-2.2,6120,6120,5670,70317,405752870,91219066690,15809197,STK
363280,KR7363280009,티와이홀딩스,KOSPI,,2000,2,-5,-0.25,2020,2020,1960,38772,77013663,90994666000,45497333,STK
100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,1592,2,-106,-6.24,1698,1698,1580,252076,403164684,90971656000,57143000,KSQ
033340,KR7033340001,좋은사람들,KOSDAQ,중견기업부,937,1,57,6.48,851,958,851,2671776,2457188919,90842672846,96950558,KSQ
067000,KR7067000000,조이시티,KOSDAQ,중견기업부,1298,2,-16,-1.22,1302,1339,1271,229563,298024717,90734672908,69903446,KSQ
004890,KR7004890000,동일산업,KOSPI,,37400,2,-750,-1.97,38050,38050,37200,441,16561800,90703041000,2425215,STK
100590,KR7100590009,머큐리,KOSDAQ,중견기업부,5290,2,-430,-7.52,5630,5680,5080,329504,1740001195,90668193050,17139545,KSQ
290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,2545,1,5,0.2,2730,2740,2475,103952,266438770,90245066295,35459751,KSQ
337930,KR7337930002,젝시믹스,KOSDAQ,우량기업부,3040,2,-35,-1.14,3075,3195,3007,157391,484579085,90216484000,29676475,KSQ
058860,KR7058860008,KTis,KOSPI,,2585,2,-25,-0.96,2590,2620,2555,51404,132744009,89963170000,34802000,STK
303810,KR7303810006,동국생명과학,KOSDAQ,중견기업부,2805,2,-85,-2.94,2855,2890,2800,36028,101745773,89715512700,31984140,KSQ
014160,KR7014160006,대영포장,KOSPI,,827,2,-20,-2.36,847,859,820,632914,524140189,89642292023,108394549,STK
131400,KR7131400004,이브이첨단소재,KOSDAQ,벤처기업부,1503,2,-74,-4.69,1577,1577,1497,1174420,1777793160,89566598646,59591882,KSQ
002200,KR7002200004,한국수출포장,KOSPI,,2670,1,95,3.69,2575,2690,2495,374905,993063005,89444842470,33499941,STK
066700,KR7066700006,테라젠이텍스,KOSDAQ,중견기업부,2405,2,-60,-2.43,2570,2570,2405,86678,211009690,89351464280,37152376,KSQ
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,9510,2,-1190,-11.12,10360,10650,9480,504877,4990528310,89225520840,9382284,KSQ
203690,KR7203690003,아크솔루션스,KOSDAQ,관리종목(소속부없음),4425,0,0,0.0,0,0,0,0,0,89196141000,20157320,KSQ
099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,6530,2,-220,-3.26,6990,6990,6530,15348,101500230,89194399690,13659173,KSQ
033290,KR7033290008,로젠,KOSDAQ,우량기업부,1584,2,-72,-4.35,1580,1665,1561,90765,145183235,88951580784,56156301,KSQ
040420,KR7040420002,정상제이엘에스,KOSDAQ,우량기업부,5670,3,0,0.0,5680,5740,5630,32509,183956015,88891719840,15677552,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,7030,2,-240,-3.3,7120,7230,6850,51073,357614770,88680356800,12614560,KSQ
053580,KR7053580007,웹케시,KOSDAQ,우량기업부,6840,2,-10,-0.15,6850,6920,6660,47679,322325025,88608342240,12954436,KSQ
330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,6710,2,-260,-3.73,7040,7040,6640,27040,182495920,88586352690,13202139,KSQ
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,5870,2,-390,-6.23,6270,6270,5680,169496,991153035,88505864200,15077660,KSQ
014440,KR7014440002,영보화학,KOSPI,,4425,2,-45,-1.01,4470,4470,4380,15168,67052190,88500000000,20000000,STK
004100,KR7004100004,태양금속,KOSPI,,2410,2,-180,-6.95,2575,2585,2400,818413,2013186660,88447000000,36700000,STK
418470,KR7418470001,KT밀리의서재,KOSDAQ,우량기업부,10310,1,80,0.78,10230,10820,10030,85603,889185980,88313284590,8565789,KSQ
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,4370,2,-125,-2.78,4495,4495,4310,212431,930257229,88111234980,20162754,KSQ
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,9290,1,60,0.65,9160,9320,9100,17557,161124900,87871202230,9458687,KSQ
101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3785,2,-175,-4.42,3960,3975,3700,127566,486472330,87611504765,23147029,KSQ
063160,KR7063160006,종근당바이오,KOSPI,,15960,2,-200,-1.24,16160,16490,15910,5882,94188355,87555953520,5485962,STK
302550,KR7302550009,리메드,KOSDAQ,기술성장기업부,2830,2,-70,-2.41,2850,2910,2830,37866,108509980,87467234500,30907150,KSQ
006840,KR7006840003,AK홀딩스,KOSPI,,6600,2,-290,-4.21,6910,6910,6500,14243,94217000,87433902600,13247561,STK
298540,KR7298540006,더네이쳐홀딩스,KOSDAQ,우량기업부,6030,1,30,0.5,6060,6150,5810,43801,260691620,87352907580,14486386,KSQ
348350,KR7348350000,위드텍,KOSDAQ,벤처기업부,8750,2,-340,-3.74,8900,9080,8430,58346,502877355,87312750000,9978600,KSQ
321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3095,2,-340,-9.9,3360,3365,3030,771223,2426044124,87254499980,28192084,KSQ
023000,KR7023000003,삼원강재,KOSPI,,2195,2,-30,-1.35,2195,2205,2185,8109,17796259,87229203420,39739956,STK
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,4680,1,50,1.08,4680,4690,4540,46624,213616795,87048000000,18600000,KSQ
347890,KR7347890006,엠엑스온,KOSDAQ,벤처기업부,5130,2,-90,-1.72,5380,5380,5000,29687,151073150,87021236520,16963204,KSQ
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,13650,2,-10,-0.07,14210,14210,13460,6458,87406145,86950500000,6370000,KSQ
008260,KR7008260002,NI스틸,KOSPI,,3035,2,-40,-1.3,3050,3070,2990,59095,178223072,86801355095,28600117,STK
163560,KR7163560006,동일고무벨트,KOSPI,,6230,2,-80,-1.27,6310,6450,6130,22477,139881890,86597000000,13900000,STK
058630,KR7058630005,엠게임,KOSDAQ,우량기업부,4495,1,30,0.67,4430,4620,4360,44349,199647110,86315570130,19202574,KSQ
043610,KR7043610005,KT지니뮤직,KOSDAQ,중견기업부,1484,1,13,0.88,1471,1497,1455,48145,71014042,86243309992,58115438,KSQ
475430,KR7475430005,키스트론,KOSDAQ,중견기업부,4810,1,130,2.78,4550,4890,4405,393489,1813360399,85849409100,17848110,KSQ
039010,KR7039010004,현대에이치티,KOSDAQ,우량기업부,9920,2,-80,-0.8,9830,10170,9660,60890,601762035,85560000000,8625000,KSQ
117670,KR7117670000,알파칩스,KOSDAQ,벤처기업부,12830,2,-820,-6.01,13500,13500,12240,18703,240069270,85470149860,6661742,KSQ
072950,KR7072950009,빛샘전자,KOSDAQ,벤처기업부,10600,2,-800,-7.02,11200,11250,10350,236968,2529499350,85357666000,8052610,KSQ
010280,KR7010280006,아이티센엔텍,KOSDAQ,우량기업부,6550,2,-240,-3.53,6790,6900,6150,68930,446077110,85312158350,13024757,KSQ
005740,KR7005740006,크라운해태홀딩스,KOSPI,,5740,2,-50,-0.86,5810,5850,5640,39110,225139950,85223771780,14847347,STK
007110,KR7007110000,일신석재,KOSPI,,1098,1,23,2.14,1075,1131,1040,618960,673832442,85047357780,77456610,STK
052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,8700,2,-600,-6.45,9080,9200,8700,72374,645000920,84755478300,9742009,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,640,1,29,4.75,611,672,609,1450335,931629926,84755020800,132429720,KSQ
024830,KR7024830002,세원물산,KOSDAQ,관리종목(소속부없음),10150,2,-50,-0.49,10200,10590,10100,2667,27017150,84752500000,8350000,KSQ
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5500,2,-40,-0.72,5540,5610,5480,5823,32153510,84700000000,15400000,KSQ
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,9710,2,-140,-1.42,9690,9990,9500,31486,303661580,84435247000,8695700,KSQ
011370,KR7011370004,서한,KOSDAQ,우량기업부,834,2,-26,-3.02,861,883,826,889142,747114130,84146317410,100894865,KSQ
225530,KR7225530005,HC보광산업,KOSDAQ,우량기업부,2315,1,90,4.04,2225,2325,2135,97539,214868932,84124153005,36338727,KSQ
950220,KR8840140006,네오이뮨텍,KOSDAQ,기술성장기업부,501,0,0,0.0,0,0,0,0,0,83987339400,167639400,KSQ
049180,KR7049180003,셀루메드,KOSDAQ,투자주의환기종목(소속부없음),1009,0,0,0.0,0,0,0,0,0,83975227728,83226192,KSQ
095720,KR7095720009,웅진씽크빅,KOSPI,,1477,1,19,1.3,1377,1480,1377,32755,47110186,83933604545,56827085,STK
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,9120,2,-30,-0.33,9070,9400,9060,16622,151478570,83820871200,9190885,KSQ
183490,KR7183490002,엔지켐생명과학,KOSDAQ,관리종목(소속부없음),990,0,0,0.0,0,0,0,0,0,83793832650,84640235,KSQ
000230,KR7000230003,일동홀딩스,KOSPI,,7260,2,-40,-0.55,7320,7590,6990,19084,137266260,83783304000,11540400,STK
041930,KR7041930009,SY동아,KOSDAQ,우량기업부,5510,2,-60,-1.08,5630,5630,5400,68704,377014435,83752000000,15200000,KSQ
411080,KR7411080005,샌즈랩,KOSDAQ,기술성장기업부,5480,2,-360,-6.16,5790,5960,5450,60903,339960370,83666656240,15267638,KSQ
208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,3250,1,10,0.31,3290,3320,3180,103907,336251693,83656833000,25740564,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,중견기업부,4995,1,40,0.81,4985,5460,4960,516239,2658846040,83632284000,16743200,KSQ
173130,KR7173130006,오파스넷,KOSDAQ,중견기업부,6400,2,-260,-3.9,6560,6660,6330,156148,1004371535,83497427200,13046473,KSQ
002600,KR7002600005,조흥,KOSPI,,139000,2,-1000,-0.71,139200,140200,136500,62,8568300,83400000000,600000,STK
002700,KR7002700003,신일전자,KOSPI,,1190,1,6,0.51,1178,1199,1167,362741,429436873,83356549990,70047521,STK
088390,KR7088390000,이녹스,KOSDAQ,중견기업부,8870,2,-450,-4.83,9490,9490,8800,18068,161499440,83252436280,9385844,KSQ
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,2115,2,-60,-2.76,2175,2175,2060,245192,515410442,83240351100,39357140,KSQ
004840,KR7004840005,DRB동일,KOSPI,,4315,2,-115,-2.6,4430,4490,4290,42237,183424283,83160250660,19272364,STK
076610,KR7076610005,해성옵틱스,KOSDAQ,벤처기업부,1505,2,-95,-5.94,1570,1650,1494,1366766,2097709630,83039037200,55175440,KSQ
048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,2685,1,50,1.9,2605,2745,2600,125866,335038902,82944370230,30891758,KSQ
066590,KR7066590001,스모트로닉,KOSDAQ,중견기업부,2140,2,-10,-0.47,2105,2145,2070,101296,213948550,82770785180,38677937,KSQ
476040,KR7476040001,오가노이드사이언스,KOSDAQ,기술성장기업부,12550,2,-800,-5.99,13130,13350,12370,64744,819262660,82651288000,6585760,KSQ
004590,KR7004590006,한국가구,KOSDAQ,중견기업부,5490,1,20,0.37,5690,5690,5430,49590,272400840,82350000000,15000000,KSQ
079810,KR7079810008,APS이노베이션,KOSDAQ,우량기업부,3815,2,-115,-2.93,3895,3950,3735,234229,897737060,82129678610,21528094,KSQ
048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,848,2,-3,-0.35,851,877,829,223471,189046903,82013997760,96714620,KSQ
037760,KR7037760006,쎄니트,KOSDAQ,중견기업부,2420,3,0,0.0,2420,2440,2375,26576,63788365,81875668820,33832921,KSQ
101670,KR7101670008,하이드로리튬,KOSDAQ,중견기업부,1442,2,-88,-5.75,1500,1518,1429,462961,672218922,81872703654,56777187,KSQ
307870,KR7307870006,비투엔,KOSDAQ,벤처기업부,1101,2,-5,-0.45,1096,1120,1022,262136,278910419,81803512785,74299285,KSQ
040910,KR7040910002,아이씨디,KOSDAQ,중견기업부,4500,2,-205,-4.36,4705,4705,4500,62473,286057685,81784237500,18174275,KSQ
299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,2765,2,-90,-3.15,2900,2990,2700,192632,540530151,81575731405,29502977,KSQ
175250,KR7175250000,아이큐어,KOSDAQ,관리종목(소속부없음),2170,0,0,0.0,0,0,0,0,0,81501658560,37558368,KSQ
007980,KR7007980006,TP,KOSPI,,1737,2,-24,-1.36,1761,1761,1702,259396,448968790,81460696950,46897350,STK
419050,KR7419050000,삼기에너지솔루션즈,KOSDAQ,중견기업부,1422,2,-19,-1.32,1441,1446,1365,271103,379547744,81333053280,57196240,KSQ
091120,KR7091120006,이엠텍,KOSDAQ,중견기업부,4740,2,-165,-3.36,4860,5020,4695,58645,281229875,81210116640,17132936,KSQ
000590,KR7000590000,CS홀딩스,KOSPI,,70300,2,-1800,-2.5,71600,71600,70300,1512,106891200,81160084600,1154482,STK
412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),3935,0,0,0.0,0,0,0,0,0,81063616775,20600665,KSQ
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,5630,2,-50,-0.88,5630,5770,5560,44176,249271130,80818199600,14354920,KSQ
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,3065,2,-125,-3.92,3190,3315,2950,241067,733619102,80812767735,26366319,KSQ
432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,9210,2,-610,-6.21,9500,9940,9130,52303,484831490,80786030760,8771556,KSQ
424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,4895,2,-105,-2.1,4900,4980,4730,82892,400625642,80694613450,16485110,KSQ
234300,KR7234300002,에스트래픽,KOSDAQ,우량기업부,2965,2,-50,-1.66,2970,3060,2935,49484,146780790,80671067700,27207780,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,64500,2,-1000,-1.53,65500,65600,62500,4267,271364450,80523477000,1248426,STK
005870,KR7005870001,휴니드,KOSPI,,5700,2,-150,-2.56,5840,6080,5620,118436,681277140,80461285500,14116015,STK
001020,KR7001020007,페이퍼코리아,KOSPI,,2260,1,40,1.8,2350,2645,2160,74139,175996095,80448456120,35596662,STK
142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,3680,2,-245,-6.24,3950,4100,3635,1247259,4784708995,80283351040,21816128,KSQ
362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,3795,2,-185,-4.65,3935,4080,3795,127753,502763495,80269145550,21151290,KSQ
265560,KR7265560003,영화테크,KOSDAQ,우량기업부,7500,2,-40,-0.53,7590,7600,7280,16681,124297830,80176350000,10690180,KSQ
290660,KR7290660000,다이나믹솔루션,KOSDAQ,기술성장기업부,939,0,0,0.0,0,0,0,0,0,80052794238,85253242,KSQ
017370,KR7017370008,우신시스템,KOSPI,,4370,2,-130,-2.89,4645,4645,4260,35585,153916805,80032415980,18314054,STK
111380,KR7111380002,동인기연,KOSPI,,13050,2,-110,-0.84,13060,13130,12710,7656,97649080,79970400000,6128000,STK
007590,KR7007590003,동방아그로,KOSPI,,5870,2,-50,-0.84,5930,5930,5850,4174,24534070,79935176990,13617577,STK
413390,KR7413390006,엠오티,KOSDAQ,중견기업부,6890,2,-450,-6.13,7260,7320,6890,46539,326068150,79787440200,11580180,KSQ
019540,KR7019540004,일지테크,KOSDAQ,우량기업부,5900,3,0,0.0,5890,5950,5730,71208,415056960,79729650000,13513500,KSQ
439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,2355,1,155,7.05,2300,2585,2275,1659646,3985785109,79708618185,33846547,KSQ
001470,KR7001470004,삼부토건,KOSPI,,347,0,0,0.0,0,0,0,0,0,79699592928,229681824,STK
222160,KR7222160004,NPX,KOSDAQ,관리종목(소속부없음),8040,0,0,0.0,0,0,0,0,0,79551289560,9894439,KSQ
460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,5910,2,-320,-5.14,6150,6220,5750,106676,628383130,79520704800,13455280,KSQ
030960,KR7030960009,양지사,KOSDAQ,중견기업부,4970,2,-220,-4.24,5000,5980,4970,334027,1807658390,79420600000,15980000,KSQ
054620,KR7054620000,APS,KOSDAQ,중견기업부,4315,2,-15,-0.35,4335,4555,4150,66112,281951795,79371063615,18394221,KSQ
011320,KR7011320009,유니크,KOSDAQ,우량기업부,4105,2,-290,-6.6,4390,4390,4100,93917,389943075,79311452975,19320695,KSQ
302430,KR7302430004,이노메트리,KOSDAQ,벤처기업부,8060,2,-290,-3.47,8260,8400,7770,81279,654816215,79255656480,9833208,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,6900,2,-40,-0.58,6980,6980,6700,28795,195704170,79252454700,11485863,KSQ
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,14990,1,70,0.47,14690,15050,14050,33040,483577535,79226527080,5285292,KSQ
060590,KR7060590007,씨티씨바이오,KOSDAQ,중견기업부,3275,2,-45,-1.36,3295,3350,3230,47684,156749698,79192840500,24181020,KSQ
006890,KR7006890008,태경케미컬,KOSPI,,6820,2,-180,-2.57,6870,7140,6730,39103,267521175,79112000000,11600000,STK
000105,KR7000101006,유한양행우,KOSPI,,66900,2,-1600,-2.34,69000,69100,66000,3535,237813850,79004886000,1180940,STK
370090,KR7370090003,퓨런티어,KOSDAQ,기술성장기업부,9200,2,-250,-2.65,9300,9440,8980,40868,373401350,78722836000,8556830,KSQ
017650,KR7017650003,대림제지,KOSDAQ,우량기업부,8960,1,60,0.67,8780,9150,8780,91863,834668080,78713600000,8785000,KSQ
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,3350,1,5,0.15,3320,3350,3245,32993,109023783,78493716000,23430960,KSQ
048770,KR7048770002,TPC로보틱스,KOSDAQ,벤처기업부,5000,1,170,3.52,4700,5060,4520,667322,3171307416,78489955000,15697991,KSQ
084730,KR7084730001,팅크웨어,KOSDAQ,중견기업부,7060,2,-110,-1.53,6990,7170,6850,26384,184414390,78432533440,11109424,KSQ
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,1858,2,-2,-0.11,1910,1910,1820,44839,82181971,78351860000,42170000,KSQ
170030,KR7170030001,현대공업,KOSDAQ,우량기업부,5100,2,-120,-2.3,5180,5200,5010,73775,374101015,78234000000,15340000,KSQ
003580,KR7003580008,HLB글로벌,KOSPI,,1544,1,15,0.98,1515,1667,1501,143563,223225100,78224451720,50663505,STK
273640,KR7273640003,와이엠텍,KOSDAQ,벤처기업부,7110,2,-310,-4.18,7420,7420,6990,36152,256508290,77968260000,10966000,KSQ
006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5240,2,-90,-1.69,5280,5390,5100,31194,161996630,77892600000,14865000,KSQ
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4830,2,-15,-0.31,4895,4895,4760,121649,582617842,77624330700,16071290,KSQ
041910,KR7041910001,폴라리스AI파마,KOSDAQ,우량기업부,5840,2,-210,-3.47,6000,6050,5730,58028,339141900,77574764000,13283350,KSQ
228670,KR7228670006,레이,KOSDAQ,벤처기업부,4955,2,-95,-1.88,5060,5130,4890,86478,430540449,77496304055,15640021,KSQ
277880,KR7277880001,티에스아이,KOSDAQ,우량기업부,3905,2,-125,-3.1,4030,4030,3830,60055,234089035,77487742860,19843212,KSQ
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,1998,2,-22,-1.09,2000,2040,1939,332257,660742874,77364180378,38720811,KSQ
020710,KR7020710000,시공테크,KOSDAQ,우량기업부,3850,2,-60,-1.53,3860,3905,3720,142550,542628800,77184684500,20047970,KSQ
024740,KR7024740003,한일단조,KOSDAQ,우량기업부,2345,2,-35,-1.47,2385,2395,2295,154394,361648161,77143579905,32897049,KSQ
320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,11500,2,-280,-2.38,11800,12180,10560,129485,1419953325,76691315000,6668810,KSQ
009180,KR7009180001,한솔로지스틱스,KOSPI,,2720,2,-25,-0.91,2800,2800,2690,58245,159091604,76583844000,28155825,STK
089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,2045,2,-20,-0.97,2065,2120,1985,340301,687118571,76526668930,37421354,KSQ
101140,KR7101140002,인바이오젠,KOSPI,,7590,1,830,12.28,6710,7600,6100,21472,146322980,76235599440,10044216,STK
168330,KR7168330009,내츄럴엔도텍,KOSDAQ,투자주의환기종목(소속부없음),2400,1,30,1.27,2385,2550,2340,63786,154660515,76211760000,31754900,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,2335,2,-25,-1.06,2310,2360,2270,176866,410184658,76106546350,32593810,KSQ
0015N0,KR70015N0000,아로마티카,KOSDAQ,벤처기업부,5980,2,-60,-0.99,5870,6100,5860,60417,362167520,76035999000,12715050,KSQ
